"URN","Text"
"URN:NBN:no-nb_digavis_altaposten_null_null_20190412_51_44_1","vet at en avgjørende politisk drivkraft bak utbyggingen Alta/ Kautokeino-vassdraget var Høyre og Arbeiderpartiet i Finnmark. F.eks. uttalte"
"URN:NBN:no-nb_digavis_harstadtidende_null_null_20190403_133_79_1","all opplæring skje på norsk, og det var først etter Alta-saken at minoritetspolitikken vår fikk en ny retning. Grunnloven"
"URN:NBN:no-nb_digavis_finnmarken_null_null_20191017_121_159_1","i Nasjonal transportplan, Lenket fast:Har vi lært noe av Alta-saken, spør artikkelforfatteren. Bildet er tatt under en av"
"URN:NBN:no-nb_digavis_finnmarken_null_null_20191017_121_159_1","Har vi lært noe? Vi burde ha lært noe av Altasaka. Vi burde ha lært at det faktisk kan være våre"
"URN:NBN:no-nb_digavis_finnmarken_null_null_20191017_121_159_1","For det var jo opplest og vedtatt at utbygginga av Alta-vassdraget ville • ødelegge Altaelva som lakseelv • bety slutten"
"URN:NBN:no-nb_digavis_finnmarken_null_null_20191017_121_159_1","For det var jo opplest og vedtatt at utbygginga av Alta-vassdraget ville • ødelegge Altaelva som lakseelv • bety slutten for"
"URN:NBN:no-nb_digavis_finnmarken_null_null_20191017_121_159_1","ville ikke kunne opprettholdes etter ei utbygging av Alta-vassdraget. e-post: debatt@ifinnmark.no med sjokk og vantro Kystskogbruket fikk"
"URN:NBN:no-nb_digavis_harstadtidende_null_null_20190626_133_144_1","i protest mot utbygging av Alta- Kautokeinovassdraget. Hva har Alta-saken betydd for det samiske samfunnet og for rettighetskampen? Og"
"URN:NBN:no-nb_digavis_harstadtidende_null_null_20190626_133_144_1","aksjonerte foran Stortinget i protest mot utbygging av Alta- Kautokeinovassdraget. Hva har Alta-saken betydd for det samiske samfunnet og"
"URN:NBN:no-nb_digavis_sagat_null_null_20190710_63_127_1","lage skisse av en tegneseriestripe. Temaet hun har valgt er Alta-saken. Da den foregikk befant hun seg i Tromsø, og hun"
"URN:NBN:no-nb_digavis_sagat_null_null_20190710_63_127_1","det samiske. Jeg takket ja til dette vikariatet. Etter Alta-aksjonen i 1979 var myndighetene mer innstilt på å finne"
"URN:NBN:no-nb_digavis_sagat_null_null_20190326_63_59_1","den neste samiske oppvåkning på begynnelsen av 80-tallet, med Alta-saken som utløste flere offentlige utvalg, samelov og Sametinget."
"URN:NBN:no-nb_digavis_harstadtidende_null_null_20190627_133_145_1","i protest mot utbygging av Alta- Kautokeinovassdraget. Hva har Alta-saken betydd for det samiske samfunnet og for rettighetskampen? Og"
"URN:NBN:no-nb_digavis_harstadtidende_null_null_20190627_133_145_1","aksjonerte foran Stortinget i protest mot utbygging av Alta- Kautokeinovassdraget. Hva har Alta-saken betydd for det samiske samfunnet og"
"URN:NBN:no-nb_digavis_arbeidetsrett_null_null_20190624_113_70_1","er motstander av samepolitikken som har vært rådende siden Alta-saken. De er imot at samene som urfolk og en minoritet"
"URN:NBN:no-nb_digavis_sarpsborgarbeiderblad_null_null_20190114_90_11_1","demonstranter fjernet. De fleste ble ilagt bøter på 3000 kroner. Alta-saken vakte betydelig oppmerksomhet i internasjonale massemediene. «lili"
"URN:NBN:no-nb_digavis_sarpsborgarbeiderblad_null_null_20190114_90_11_1","liggende i 11 uker med førsteplass som beste plassering. altaaksjonen. 14. januar 1981 begynte 120 politifolk å fjerne demonstranter"
"URN:NBN:no-nb_digavis_sarpsborgarbeiderblad_null_null_20190114_90_11_1","byggingen av anleggsveien til det planlagte kraftverket i Alta-Kautokeinovassdraget ikke kunne begynne. I løpet av ett døgn ble 350"
"URN:NBN:no-nb_digavis_fredriksstadblad_null_null_20190114_130_11_1","demonstranter fjernet. De fleste ble ilagt bøter på 3000 kroner. Alta-saken vakte betydelig oppmerksomhet i internasjonale massemediene. personalia"
"URN:NBN:no-nb_digavis_fredriksstadblad_null_null_20190114_130_11_1","00 • Lørdag 10.00–14.00 Kontakt Lars Brandt: 415 25 736 altaaksjonen. 14. januar 1981 begynte 120 politifolk å fjerne demonstranter"
"URN:NBN:no-nb_digavis_fredriksstadblad_null_null_20190114_130_11_1","byggingen av anleggsveien til det planlagte kraftverket i Alta-Kautokeinovassdraget ikke kunne begynne. I løpet av ett døgn ble 350"
"URN:NBN:no-nb_digavis_adresseavisen_null_null_20190823_253_194_1","på spill. Frøyaaksjonens betydning har blitt sammenlignet med Alta-saken. Også Trønderenergi innrømmer nå langt på vei at de tok"
"URN:NBN:no-nb_digavis_adresseavisen_null_null_20190823_253_194_1","og media siden i april skjønt hva det Frøya- blitt Alta-saken. innrømmer tidsregning innen energipolitikken: Før og etter Frøya,"
"URN:NBN:no-nb_digavis_sagat_null_null_20190226_63_39_1","helt siden sølvgruvene i Nasafjellet tok til i 1635.. Alta-saken startet som kjent da olje- og energiminister Gjerde i"
"URN:NBN:no-nb_digavis_sagat_null_null_20190226_63_39_1","når bruken av Finnmarksvidda skal fastlegges» (s.13). Etter at Alta-konflikten hadde ført til et etnopolitisk jordskjelv, kunne kommunalminister"
"URN:NBN:no-nb_digavis_sagat_null_null_20190226_63_39_1","myndigheters håndtering av reindriftsamiske interesser fra Alta-Kautokeino utbyggingen og frem til dagens kobbergruve i Kvalsund. På samme"
"URN:NBN:no-nb_digavis_finnmarken_null_null_20190328_121_50_1","Totalt beste hopper ble for øvrig Kjell Ove Strøm fra Alta. Saken var på trykk i Finnmarken 1. april 1986. Vannrett fotominne"
"URN:NBN:no-nb_digavis_sagat_null_null_20190218_63_33_1","en fremstående person i det samiske miljøet. De diskuterte Alta-saken og utviklinga der. De var enige om at sivil ulydighet"
"URN:NBN:no-nb_digavis_finnmarkdagblad_null_null_20190513_106_72_1","Arne reginiussen og ole gunnAr onsøien arne.reginiussen@fd.no ALTA: Saken om Connie (84) som mot sin vilje tvinges til å"
"URN:NBN:no-nb_digavis_itromso_null_null_20190403_121_79_1","all opplæring skje på norsk, og det var først etter Alta-saken at minoritetspolitikken vår fikk en ny retning. Grunnloven"
"URN:NBN:no-nb_digavis_altaposten_null_null_20190218_51_21_1","som blant annet serien vi har gående akkurat nå om Alta-saken 40 år etter, sier redaktør Rolf Edmund Lund, og fortsetter:"
"URN:NBN:no-nb_digavis_gudbrandsdolendagnin_null_null_20190226_182_48_1","februar 1982 staten medhold på alle sentrale punkter i Alta-saken, og nå ble det satt sluttstrek i den langvarige kampen"
"URN:NBN:no-nb_digavis_gudbrandsdolendagnin_null_null_20190226_182_48_1","Sigurd Pettersen, Lars Bystøl og Roar Ljøkelsøy. dom i altasaken Enstemmig ga Høyesterett 26. februar 1982 staten medhold på"
"URN:NBN:no-nb_digavis_itromso_null_null_20190118_121_15_1","Finnmark ble for alvor satt på dagsorden som følge av Alta-saken og de politiske og samerettslige prosessene i etterkant"
"URN:NBN:no-nb_digavis_altaposten_null_null_20190826_51_97_1","best at de hadde lest i Altaposten. – Noen svarte Alta-saken, andre sykehus-og ambulansesaken. Noen husket spesielle hendelser innen"
"URN:NBN:no-nb_digavis_finnmarkdagblad_null_null_20191017_106_159_1","i Nasjonal transportplan, Lenket fast:Har vi lært noe av Alta-saken, spør artikkelforfatteren. Bildet er tatt under en av"
"URN:NBN:no-nb_digavis_finnmarkdagblad_null_null_20191017_106_159_1","Har vi lært noe? Vi burde ha lært noe av Altasaka. Vi burde ha lært at det faktisk kan være våre"
"URN:NBN:no-nb_digavis_finnmarkdagblad_null_null_20191017_106_159_1","For det var jo opplest og vedtatt at utbygginga av Alta-vassdraget ville • ødelegge Altaelva som lakseelv • bety slutten"
"URN:NBN:no-nb_digavis_finnmarkdagblad_null_null_20191017_106_159_1","For det var jo opplest og vedtatt at utbygginga av Alta-vassdraget ville • ødelegge Altaelva som lakseelv • bety slutten for"
"URN:NBN:no-nb_digavis_finnmarkdagblad_null_null_20191017_106_159_1","ville ikke kunne opprettholdes etter ei utbygging av Alta-vassdraget. med sjokk og vantro Kystskogbruket fikk se at Regjeringas"
"URN:NBN:no-nb_digavis_nordlys_null_null_20190508_0_105_1","De tar eksamen i økonomi og ledelse – i Alta. Saken er at nettstudiene i økonomi og ledelse ved"
"URN:NBN:no-nb_digavis_nordlys_null_null_20190403_0_79_1","all opplæring skje på norsk, og det var først etter Alta-saken at minoritetspolitikken vår fikk en ny retning. Grunnloven ble"
"URN:NBN:no-nb_digavis_sagat_null_null_20190213_63_30_1","opp rundt siden Samerettsutvalget ble nedsatt som følge av Alta-saken i 1980 ikke følges opp, fremholder Keskitalo. Kompliserer"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20190502_51_100_1","og det fikk ham også til å tenke motstrøms i Alta-saken. Var sivil ulydighet en for ytterliggående respons i et"
"URN:NBN:no-nb_digavis_nordlys_null_null_20190306_0_0_1","de siste ca 20 år. Mange vil nok gå tilbake til Alta-saken fra 1982, men den har i dag liten betydning for"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20190220_151_43_1","unna det å drive med miljøkriminalitet. I KJØLVANNET AV Alta­saken fikk det samiske folk i Norge et større vern i rettslig"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20190608_51_130_1","sier hun. – Det som skjedde med lokalsamfunnet under Alta­saken, skjer også her. Familier splittes opp, vennskap settes på"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20190608_51_130_1","juni 2019 «Det som skjedde med lokal samfunnet under Alta-saken, skjer også her» DOKUMENT Nordkappløpet ➦ rende politikerne"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20190326_51_72_1","videregående skole og opplever at mange elever ikke kjenner Alta saken. Det synes hun er synd.– Et slikt minnesmerke vil være"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20190326_51_72_1","ikke glemmer Altasaken og alt det den førte med seg, sier Haltbrekken. Begge understreker at Altasaken er aktuell også"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20190326_51_72_1","Odvar Nordli, der de krevde stans i anleggsarbeidet på Alta-utbyggingen. Sju av de unge samene innledet så sultestreik. Først"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20190326_51_72_1","samtidig med heftige demonstrasjoner i Alta mot at Alta-Kautokeinovassdraget skulle reguleres. Protestene førte til stor oppmerksomhet"
"URN:NBN:no-nb_digavis_altaposten_null_null_20190731_51_86_1","ikke for noen parti. n Miljøvern sto sterkt i Alta-saken og Folkeaksjonen mot utbygging av Alta/Kautokeinovassdraget gikk over"
"URN:NBN:no-nb_digavis_altaposten_null_null_20190731_51_86_1","og til da den mest grundige innføring om utbyggingen av Alta-Kautokeinovassdraget med planer om å legge flere steder, ikke"
"URN:NBN:no-nb_digavis_altaposten_null_null_20190731_51_86_1","til da den mest grundige innføring om utbyggingen av Alta-Kautokeinovassdraget med planer om å legge flere steder, ikke bare"
"URN:NBN:no-nb_digavis_altaposten_null_null_20190731_51_86_1","under vann! Oppfølging av kampen om utbygging av Alta-Kautokeinovassdraget, «Elva skal leve» (1981) er også en dokumentar. Forfatteren"
"URN:NBN:no-nb_digavis_altaposten_null_null_20190731_51_86_1","sterkt i Alta-saken og Folkeaksjonen mot utbygging av Alta/Kautokeinovassdraget gikk over mange år. Mange SVere var i lenkegjengen"
"URN:NBN:no-nb_digavis_altaposten_null_null_20190731_51_86_1","største miljøkampen i norsk historie, om utbygginga av Guovdageaidnu-Alta-vassdraget. Minst tre av dei fremste i Folkeaksjonen var medlemmar"
"URN:NBN:no-nb_digavis_nordlys_null_null_20191016_0_240_1","2019 Sultestreik og sivil ulydighet på sviktende grunnlag ALtA-SAkeN Oddmund Enoksen Sortland Vi var mange som for 40"
"URN:NBN:no-nb_digavis_nordlys_null_null_20191016_0_240_1","Har vi lært noe? Vi burde ha lært noe av Altasaka. Vi burde ha lært at det faktisk kan være våre"
"URN:NBN:no-nb_digavis_nordlys_null_null_20191016_0_240_1","For det var jo opplest og vedtatt at utbygginga av Alta-vassdraget ville – ødelegge Altaelva som lakseelv – bety slutten"
"URN:NBN:no-nb_digavis_nordlys_null_null_20191016_0_240_1","det var jo opplest og vedtatt at utbygginga av Alta-vassdraget ville – ødelegge Altaelva som lakseelv – bety slutten for"
"URN:NBN:no-nb_digavis_nordlys_null_null_20191016_0_240_1","41 19 80. kunne opprettholdes etter ei utbygging av Alta-vassdraget. Advokat Dunfjeld fikk også oppnevnt professor Robert Paine"
"URN:NBN:no-nb_digavis_nordlys_null_null_20190430_0_99_1","med Gros tale for 40 år siden er likevel ikke Alta-saken. Gro var bekymret. Ikke for elver, men for høyreliberalismens"
"URN:NBN:no-nb_digavis_nordlys_null_null_20190430_0_99_1","vedtok regjeringen å starte anleggsarbeidet som skulle bli til Alta-demningen. Noen uker senere åpnet Detiska-leiren ved elva. Det var"
"URN:NBN:no-nb_digavis_nordlys_null_null_20190430_0_99_1","halvt år tidligere hadde Stortinget vedtatt utbygging av Alta-Kautokeino-vassdraget, og nå var miljøvernminister Gro sendt til Finnmark"
"URN:NBN:no-nb_digavis_glaamdalen_null_null_20190706_135_153_1","– Hva er bakgrunnen for ditt valg av parti? – Alta-saken gjorde et dypt inntrykk på meg og var den direkte"
"URN:NBN:no-nb_digavis_glaamdalen_null_null_20190406_135_82_1","Selv meldte jeg meg inn i Unge Venstre i 1980 p.g.a. Alta-saken. Bondevik I-regjeringen, med Venstres Guro Fjellanger som"
"URN:NBN:no-nb_digavis_avisanordland_null_null_20191115_0_266_1","– Ja, engasjement har jeg alltid hatt, helt fra Alta-saken og fram til i dag. Vi er jo på vei mot"
"URN:NBN:no-nb_digavis_nordlys_null_null_20191114_0_265_1","befolkningen kjempet mot utbyggingen av Alta-Kautokeino vassdraget. Alta-saken ble brakt inn for retten og gikk hele veien til"
"URN:NBN:no-nb_digavis_nordlys_null_null_20191114_0_265_1","Registrer deg på nordnorskdebatt.no og delta i debatten! 8| | Altasaken og klimasøksmålet er to sider av samme sak KLIMAKAMP"
"URN:NBN:no-nb_digavis_nordlys_null_null_20191114_0_265_1","livsgrunnlaget vårt. I år er det 40 år siden Altasaken hvor miljøaktivister og den samiske befolkningen kjempet mot"
"URN:NBN:no-nb_digavis_nordlys_null_null_20191114_0_265_1","andre miljøorganisasjoner saksøker staten for oljeboring i Barentshavet. Altasaken og klimasøksmålet er to sider av samme sak. De"
"URN:NBN:no-nb_digavis_nordlys_null_null_20191114_0_265_1","Da Naturvernforbundet anla sak mot staten i forbindelse med Alta-utbyggingen, ble organisasjonen tilkjent søksmålskompetanse. Det var en"
"URN:NBN:no-nb_digavis_nordlys_null_null_20191114_0_265_1","miljøaktivister og den samiske befolkningen kjempet mot utbyggingen av Alta-Kautokeino vassdraget. Alta-saken ble brakt inn for retten og"
"URN:NBN:no-nb_digavis_nordlys_null_null_20191114_0_265_1","og ikke på oljeindustriens premisser. Kampen mot utbyggingen av Alta-Kautokeino vassdraget ble ført på mange fronter, gjennom sivil"
"URN:NBN:no-nb_digavis_nordlys_null_null_20191114_0_265_1","og den samiske befolkningen kjempet mot utbyggingen av Alta-Kautokeino vassdraget. Alta-saken ble brakt inn for retten og gikk hele"
"URN:NBN:no-nb_digavis_nordlys_null_null_20191114_0_265_1","på oljeindustriens premisser. Kampen mot utbyggingen av Alta-Kautokeino vassdraget ble ført på mange fronter, gjennom sivil ulydighet"
"URN:NBN:no-nb_digavis_verdensgang_null_null_20190222_0_0_1","Repparfjorden blir av mange omtalt som den nye Alta-saken. Alta-saken var en politisk konflikt som strakte seg fra slutten"
"URN:NBN:no-nb_digavis_verdensgang_null_null_20190222_0_0_1","vannkraftutbygging i Finnmark. Planene om å bygge ut Alta-Kautokeino-vassdraget førte til store aksjoner, og det har ENGAS JERT:Partiet"
"URN:NBN:no-nb_digavis_tronderbladetmelhus_null_null_20190416_41_30_1","land er iberiaskogsneglen sÃ¦rlig utbredt? Foto: NTB scanpix 3. Alta-saken var en politisk konflikt fra rundt 1968 til 1982, som"
"URN:NBN:no-nb_digavis_vaartland_null_null_20191011_75_236_1","skriver Gro Harlem Brundtland om lærdommen hun trakk av Alta-saken. For meg er det en bekreftelse på at sivil ulydighet"
"URN:NBN:no-nb_digavis_vaartland_null_null_20191011_75_236_1","40 år siden, i oktober 1979, sultestreiket samer mot Altautbyggingen. Utbyggingen ble ikke stanset, men aksjonen ble et vendepunkt"
"URN:NBN:no-nb_digavis_vaartland_null_null_20191011_75_236_1","satte opp plakater om at de sultestreiket mot utbyggingen av Alta-vassdraget. Fire dager seinere, på dagen 40 år siden i"
"URN:NBN:no-nb_digavis_vaartland_null_null_20191011_75_236_1","opp plakater om at de sultestreiket mot utbyggingen av Alta-vassdraget. Fire dager seinere, på dagen 40 år siden i morgen,"
"URN:NBN:no-nb_digavis_ranablad_null_null_20190222_117_31_1","jeg tror ikke det. Vi må huske på at under Alta-saken var det bygda Masi som sloss mot et vedtak fra"
"URN:NBN:no-nb_digavis_telemarksavisa_null_null_20190204_97_29_1","ingen vil ha rein». For selv om norsk lovgiving siden Alta-saken tar mer hensyn til samiske interesser, reduseres det samiske"
"URN:NBN:no-nb_digavis_tronderavisa_null_null_20190622_0_141_1","er motstander av samepolitikken som har vært rådende siden Alta-saken. De er imot at samene som urfolk og en minoritet"
"URN:NBN:no-nb_digavis_nordlys_null_null_20190223_0_0_1","helt siden sølvgruvene i Nasafjellet tok til i 1635. Alta-saken startet som kjent da olje-og energiminister Gjerde i 1979"
"URN:NBN:no-nb_digavis_nordlys_null_null_20190223_0_0_1","når bruken av Finnmarksvidda skal fastlegges» (s.13). Etter at Alta-konflikten hadde ført til et etnopolitisk jordskjelv, kunne kommunalminister"
"URN:NBN:no-nb_digavis_nordlys_null_null_20190223_0_0_1","gjøre en stor feil om igjen. – Motstanden mot utbyggingen av Alta begynte som en naturvernsak, men ble omdefinert til"
"URN:NBN:no-nb_digavis_nordlys_null_null_20190223_0_0_1","folkelige motstanden. Norske myndigheter har ikke lært. Etter utbyggingen av Altaelva sa Gro at hun angret og at utbyggingen var"
"URN:NBN:no-nb_digavis_nordlys_null_null_20190223_0_0_1","myndigheters håndtering av reindriftsamiske interesser fra Alta-Kautokeino utbyggingen og frem til dagens kobbergruve i Kvalsund."
"URN:NBN:no-nb_digavis_dagensnaeringsliv_null_null_20190621_122_139_1","Repparfjorden har potensial til å nå de samme dimensjonene som Alta-saken. - Jeg håper ikke at Repparfjorden blir den nye"
"URN:NBN:no-nb_digavis_dagensnaeringsliv_null_null_20190621_122_139_1","- Jeg håper ikke at Repparfjorden blir den nye Alta-aksjonen, for den tapte vi. Jeg håper derimot at vi vil oppleve"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20190225_51_47_1","den trad./Boine-låta hun drepte med på «Stjernekamp»: «Máze» om Alta-saken og utgitt av Boine i 1994. ISÁK spiller på Rockefeller"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20190417_51_91_1","mener konflikten på Frøya vil bli vindkraftas svar på Alta-saken og lover oppgjør om konsesjonsvilkår for vindkraft i"
"URN:NBN:no-nb_digavis_sorvarangeravis_null_null_20190322_1_35_1","på midten av 1800-tallet og ble ikke avsluttet før med Alta-saken i 1979 til 1981, sier Kjølås. Skolene var hjørnesteinen i"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20191116_51_267_1","ARKIVFOTO: OLE MAGNUS RAPP 15 Lørdag 16. november 2019 FAKTA: Alta-saken: ni 1968 legger myndighetene fram planer om å regulere"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20191116_51_267_1","har lenge hatt planer om å skrive en bok om Altasaken. Hver gang han har satt seg ned, var det imidlertid"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20191116_51_267_1","følges. Aksjonistene mente Norge ville klare seg uten Altautbyggingen, noe Nilsen mener er bekreftet i dag. – Våre"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20191116_51_267_1","det nye kraftverket skulle bygges. Kampen mot utbyggingen av Alta-Kautokeinovassdraget varte lenge og ble dramatisk. Alfred Nilsen,"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20191116_51_267_1","kirketårnet ville LENKET SEG: Fra demonstrasjonen mot utbyggingen av Alta-Kautokeinovssdraget i 1979. I forgrunnen; Svein Suhr, en av lederne"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20191116_51_267_1","seier i tapet GIR RÅD: Alfred Nilsen (87) ledet Alta-aksjonen. Han ber dagens miljøvernere om ikke å la seg lure"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20191116_51_267_1","BOK: Alfred Nilsen har skrevet bok om sine erfaringer fra Alta-aksjonen i 1979. Så ble folkeaksjonen mot utbygging av"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20191116_51_267_1","nye kraftverket skulle bygges. Kampen mot utbyggingen av Alta-Kautokeinovassdraget varte lenge og ble dramatisk. Alfred Nilsen, lederen"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20191116_51_267_1","i 1979. Så ble folkeaksjonen mot utbygging av Alta-Kautokeinovassdraget stiftet. Rundt om i landet ble det arrangert"
"URN:NBN:no-nb_digavis_klassekampen_null_null_20191116_51_267_1","ni 1968 legger myndighetene fram planer om å regulere Alta-Kautokeinovassdraget, seinere blir det kjent at vannmagasinet skal fylle hele"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20191012_151_237_1","ble sterkt kritisert og i 1973 ble «Altautvalget» dannet. Alta-saken skilte seg fra andre utbyggingssaker, da den ville få negative"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20191012_151_237_1","først og fremst er det jo et ektefødt barn av Alta-konflikten. Stilladalen i Alta, en ettermiddag i begynnelsen av"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20191012_151_237_1","først og fremst er det jo et ektefødt barn av Alta-konflikten. En dør knirket i bakgrunnen. – Uten Alta, intet"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20191012_151_237_1","Avmakten er høyst tilstede i Stilladalen i 1980, i det Alta-konflikten øker i styrke. I januar året etterpå når den sitt"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20191012_151_237_1","statsminister Oddvar Nordli, om umiddelbar stans av utbyggingen av Alta-Kautokeino-vassdraget inntil «samenes spørsmål, reist ved domstolene, er"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20191012_151_237_1","neste dag gikk ut i sultestreik, i protest mot utbyggingen av Alta-vassdraget. Sultestreiken tæret på kroppen hennes, det samme gjorde"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20191012_151_237_1","totalreform av norsk samepolitikk. I 1987, samme år som Alta-demningen sto ferdig, ble det vedtatt en ny samelov. Året etter"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20191012_151_237_1","kontoret til Gro. Sametinget er et ektefødt barn av Alta-aksjonen. TEKST: THOMAS KARLSEN | thomas.karlsen@dagbladet.no | FOTO: KYRRE"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20191012_151_237_1","mange kamper, sier Ravdna Anti fra Karasjok, som deltok i Alta-aksjonen og nå slåss mot utbyggingen av vindkraftparker. 16 MAGASINET"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20191012_151_237_1","Oddvar Nordli, om umiddelbar stans av utbyggingen av Alta-Kautokeino-vassdraget inntil «samenes spørsmål, reist ved domstolene, er rettskraftig"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20191012_151_237_1","Oddvar Nordli, om umiddelbar stans av utbyggin- gen av Alta-Kautokeino-vassdraget inntil «samenes spørsmål, reist ved domstolene, er rettskraftig"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20191012_151_237_1","og 1982 ble det utkjempet en kamp mot utbygging av Alta-Kautokeino-vassdraget, en kamp som i utgangspunktet handlet om samiske interesser"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20191012_151_237_1","gikk ut i sultestreik, i protest mot utbyggingen av Alta-vassdraget. Sultestreiken tæret på kroppen hennes, det samme gjorde den"
"URN:NBN:no-nb_digavis_verdensgang_null_null_20190202_0_0_1","Ole Jakob Bae var høyesterettsadvokat, kjent fra blant annet Alta-saken og justismordet på Per Liland, og brennende engasjert i"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20190420_151_92_1","de hentet med makt av politiet. Seinere har hun kalt Alta-saken den aller vanskeligste hun måtte håndtere som statsminister."
"URN:NBN:no-nb_digavis_dagbladet_null_null_20190420_151_92_1","ens ærend for å fremme det samiske synet på utbyggingen av Alta-vassdraget. Da hun kom på kontoret neste morgen satt de"
"URN:NBN:no-nb_digavis_dagbladet_null_null_20190420_151_92_1","ærend for å fremme det samiske synet på utbyggingen av Alta-vassdraget. Da hun kom på kontoret neste morgen satt de der"
"URN:NBN:no-nb_digavis_altaposten_null_null_20190927_51_111_1","45 67 00 – Savner forskning Ketil Zachariassen mener Altasaken hadde fortjent mer akademisk nysgjerrighet. Side 11 Takler kreften"
"URN:NBN:no-nb_digavis_altaposten_null_null_20190927_51_111_1","og 25 UM – Savner forskning Ketil Zachariassen mener Altasaken hadde fortjent mer akademisk nysgjerrighet. Side 11 ten ICQ"
"URN:NBN:no-nb_digavis_altaposten_null_null_20190927_51_111_1","w ' 27.09.2019 Hvorfor forskes det ikke mer på Altasaken Historiker Kjetil Zachariassen holdt et engasjerende foredrag om"
"URN:NBN:no-nb_digavis_altaposten_null_null_20190927_51_111_1","1983 ga en ny politisk epoke for Alta. Kampen om Alta-utbyggingen hadde brutt det røde hegemoniet som hadde vart siden"
"URN:NBN:no-nb_digavis_altaposten_null_null_20190927_51_111_1","kunstutstillinger med tematikk knyttet til konflikten om utbyggingen av Altaelva, sa Zachariassen. Kontinuerlig endring – Hva vi minnes,"
"URN:NBN:no-nb_digavis_altaposten_null_null_20190927_51_111_1","Historiker Kjetil Zachariassen holdt et engasjerende foredrag om Altaaksjonen på Barila. (Foto: Bernhard Hienerwadel) Historiker Ketil Zachariassen"
"URN:NBN:no-nb_digavis_nordlys_null_null_20191021_0_244_1","folkerett er en risikabel øvelse. Altasaken, Bjartmar Gjerde – og Oddmund Enoksen ALTASAKEN Ivar Bjørklund Professor i"
"URN:NBN:no-nb_digavis_nordlys_null_null_20191021_0_244_1","«Samepolitikken fikk en ny dimensjon i kjølvannet av Altasaken som preget rettsutviklingen i tiden som fulgte. Fra da"
"URN:NBN:no-nb_digavis_nordlys_null_null_20191021_0_244_1","omkring Masi, elva og på vidda. Takket være demonstrantene i Stilla og Detsika, sultestreiken og bestemødrenes «sit-in» hos"
"URN:NBN:no-nb_digavis_nordlys_null_null_20191021_0_244_1","kultur bryter sammen ved en eventuell utbygging av Alta-Kautokeinovassdraget. Den er derimot et forsøk på å vise en norsk"
"URN:NBN:no-nb_digavis_nordlys_null_null_20191021_0_244_1","er Oddmund Enoksen denne gangen kommet til Alta- Kautokeino-utbyggingen. Han hevder at «Høyesterett hadde fullstendig rett i"
"URN:NBN:no-nb_digavis_altaposten_null_null_20191023_51_122_1","et dypdykk i historien, før, under og etter demonstrasjonene. –Altasaken har fulgt meg siden jeg var ei lita jente. Massive"
"URN:NBN:no-nb_digavis_altaposten_null_null_20191023_51_122_1","fikk fortelle sin historie, sier journalist Hanne Larsen. –Altasaken har fulgt meg siden jeg var ei lita jente. ke"
"URN:NBN:no-nb_digavis_altaposten_null_null_20191023_51_122_1","sendes det ut en takk til alle som bidro. – TV-aksjonen i Alta takker alle bøssebærerne for en fantastisk innsats på"
"URN:NBN:no-nb_digavis_agderposten_null_null_20190413_146_88_1","skremmende og unorsk Jeg kom til å være midt oppe i Altasaken og dekket den første konfrontasjonen mellom politi og"
"URN:NBN:no-nb_digavis_agderposten_null_null_20190413_146_88_1","historiske dimensjoner, også fordi den fikk gjennomgripende følger. Altasaken ble en kostbar batalje for Norge. Kostbar i rene penger"
"URN:NBN:no-nb_digavis_agderposten_null_null_20190413_146_88_1","begge tilfeller er det en kamp om fakta. Som i Altasaken hevder utbyggingsmotstanderne at følgene av naturinngrepene er"
